3_min_period,centroids,count,distances_below_threshold
1735407000,"[(55.0, 185.0), (208.0, 186.0), (66.5, 156.0), (163.5, 155.0), (145.5, 142.0), (76.5, 138.5), (82.0, 119.5), (123.5, 125.0), (208.0, 186.0), (55.0, 185.0), (66.5, 156.0), (147.0, 142.0), (163.5, 155.5), (77.5, 137.0), (82.0, 120.0), (121.0, 125.0), (93.0, 124.0)]",17,"[((55.0, 185.0), (55.0, 185.0), 0.0), ((208.0, 186.0), (208.0, 186.0), 0.0), ((66.5, 156.0), (66.5, 156.0), 0.0), ((163.5, 155.0), (163.5, 155.5), 0.5), ((145.5, 142.0), (147.0, 142.0), 1.5), ((76.5, 138.5), (77.5, 137.0), 1.8027756377319946), ((82.0, 119.5), (82.0, 120.0), 0.5), ((123.5, 125.0), (121.0, 125.0), 2.5)]"
1735567740,"[(213.5, 188.5), (100.0, 160.5), (61.5, 170.5), (170.5, 157.5), (82.5, 122.0), (132.0, 129.0), (145.0, 143.0), (214.0, 188.0), (130.0, 149.5), (100.0, 159.5), (62.0, 170.5), (166.0, 156.0), (82.5, 122.5), (73.0, 138.0), (147.5, 145.5), (195.5, 163.5), (133.0, 129.0)]",17,"[((213.5, 188.5), (214.0, 188.0), 0.7071067811865476), ((100.0, 160.5), (100.0, 159.5), 1.0), ((61.5, 170.5), (62.0, 170.5), 0.5), ((82.5, 122.0), (82.5, 122.5), 0.5), ((132.0, 129.0), (133.0, 129.0), 1.0)]"
1735563780,"[(50.0, 192.5), (214.0, 188.5), (151.0, 145.0), (77.5, 136.5), (64.0, 155.5), (132.0, 129.0), (83.0, 119.0), (194.0, 161.5), (213.5, 188.5), (150.5, 145.5), (50.5, 191.5), (77.0, 137.5), (174.5, 159.5), (132.5, 130.0), (83.0, 117.5), (66.5, 152.5), (90.0, 133.0)]",17,"[((50.0, 192.5), (50.5, 191.5), 1.118033988749895), ((214.0, 188.5), (213.5, 188.5), 0.5), ((151.0, 145.0), (150.5, 145.5), 0.7071067811865476), ((77.5, 136.5), (77.0, 137.5), 1.118033988749895), ((132.0, 129.0), (132.5, 130.0), 1.118033988749895), ((83.0, 119.0), (83.0, 117.5), 1.5)]"
1735766280,"[(232.0, 203.0), (146.5, 206.0), (45.0, 210.0), (91.5, 152.0), (141.0, 167.5), (182.5, 168.0), (60.0, 169.5), (74.5, 142.5), (152.5, 146.5), (113.0, 134.5), (232.0, 203.5), (45.0, 209.0), (92.0, 152.0), (59.5, 169.0), (167.0, 155.0), (119.0, 124.5), (75.0, 142.5)]",17,"[((232.0, 203.0), (232.0, 203.5), 0.5), ((45.0, 210.0), (45.0, 209.0), 1.0), ((91.5, 152.0), (92.0, 152.0), 0.5), ((60.0, 169.5), (59.5, 169.0), 0.7071067811865476), ((74.5, 142.5), (75.0, 142.5), 0.5)]"
1735738560,"[(204.0, 181.0), (44.0, 208.5), (59.0, 168.5), (167.0, 154.5), (115.0, 119.5), (146.0, 143.5), (75.5, 140.0), (132.5, 131.5), (80.0, 126.5), (204.0, 180.5), (43.5, 208.0), (59.5, 169.0), (165.0, 154.0), (146.0, 143.0), (132.5, 131.5), (115.0, 119.0), (75.0, 140.0)]",17,"[((204.0, 181.0), (204.0, 180.5), 0.5), ((44.0, 208.5), (43.5, 208.0), 0.7071067811865476), ((59.0, 168.5), (59.5, 169.0), 0.7071067811865476), ((167.0, 154.5), (165.0, 154.0), 2.0615528128088303), ((115.0, 119.5), (115.0, 119.0), 0.5), ((146.0, 143.5), (146.0, 143.0), 0.5), ((75.5, 140.0), (75.0, 140.0), 0.5), ((132.5, 131.5), (132.5, 131.5), 0.0)]"
1735759800,"[(232.0, 203.0), (45.0, 208.5), (59.0, 169.5), (182.5, 167.5), (149.5, 147.0), (132.5, 131.0), (118.0, 123.0), (75.0, 141.5), (232.5, 203.0), (45.0, 209.0), (59.5, 169.0), (164.5, 154.5), (80.5, 125.5), (95.0, 122.0), (119.0, 123.5), (132.5, 131.0), (75.0, 141.5)]",17,"[((232.0, 203.0), (232.5, 203.0), 0.5), ((45.0, 208.5), (45.0, 209.0), 0.5), ((59.0, 169.5), (59.5, 169.0), 0.7071067811865476), ((132.5, 131.0), (132.5, 131.0), 0.0), ((118.0, 123.0), (119.0, 123.5), 1.118033988749895), ((75.0, 141.5), (75.0, 141.5), 0.0)]"
1735432560,"[(263.5, 219.0), (108.0, 201.5), (165.0, 154.0), (81.0, 123.0), (59.0, 187.0), (32.5, 233.0), (146.0, 142.0), (207.5, 187.5), (130.5, 134.5), (165.5, 196.5), (263.5, 219.0), (109.5, 194.5), (45.0, 198.0), (32.5, 233.0), (182.5, 166.5), (81.0, 122.5), (139.0, 137.5)]",17,"[((263.5, 219.0), (263.5, 219.0), 0.0), ((81.0, 123.0), (81.0, 122.5), 0.5), ((32.5, 233.0), (32.5, 233.0), 0.0)]"
1735758000,"[(232.5, 203.0), (44.0, 207.5), (108.0, 179.5), (59.5, 169.5), (165.0, 154.5), (147.5, 143.0), (73.5, 142.5), (133.0, 130.5), (119.5, 124.0), (232.5, 203.0), (44.0, 207.5), (60.0, 169.5), (164.5, 154.5), (133.0, 131.5), (74.0, 142.0), (119.0, 124.5), (147.0, 143.0)]",17,"[((232.5, 203.0), (232.5, 203.0), 0.0), ((44.0, 207.5), (44.0, 207.5), 0.0), ((59.5, 169.5), (60.0, 169.5), 0.5), ((165.0, 154.5), (164.5, 154.5), 0.5), ((147.5, 143.0), (147.0, 143.0), 0.5), ((73.5, 142.5), (74.0, 142.0), 0.7071067811865476), ((133.0, 130.5), (133.0, 131.5), 1.0), ((119.5, 124.0), (119.0, 124.5), 0.7071067811865476)]"
1735684380,"[(110.0, 211.5), (237.5, 201.5), (182.5, 167.0), (26.5, 227.0), (94.0, 145.0), (66.0, 159.0), (51.5, 182.0), (147.5, 140.5), (132.5, 134.0), (236.5, 201.5), (182.5, 167.5), (25.5, 226.5), (92.0, 145.0), (66.0, 159.0), (151.5, 145.5), (52.5, 180.5), (115.5, 135.0)]",17,"[((237.5, 201.5), (236.5, 201.5), 1.0), ((182.5, 167.0), (182.5, 167.5), 0.5), ((26.5, 227.0), (25.5, 226.5), 1.118033988749895), ((94.0, 145.0), (92.0, 145.0), 2.0), ((66.0, 159.0), (66.0, 159.0), 0.0), ((51.5, 182.0), (52.5, 180.5), 1.8027756377319946)]"
1735427880,"[(264.5, 219.0), (133.0, 158.0), (59.0, 182.5), (33.5, 233.0), (116.0, 138.5), (185.0, 166.0), (79.5, 125.5), (70.0, 154.5), (75.0, 133.5), (263.5, 219.0), (164.5, 154.0), (139.0, 137.5), (32.5, 233.0), (58.5, 185.5), (67.5, 157.0), (79.5, 122.5), (74.5, 133.0)]",17,"[((264.5, 219.0), (263.5, 219.0), 1.0), ((33.5, 233.0), (32.5, 233.0), 1.0), ((79.5, 125.5), (79.5, 122.5), 3.0), ((75.0, 133.5), (74.5, 133.0), 0.7071067811865476)]"
1735436700,"[(264.5, 219.0), (59.0, 186.0), (183.0, 166.0), (80.0, 125.0), (28.5, 233.0), (149.0, 146.0), (154.0, 206.0), (264.5, 219.5), (129.5, 155.5), (113.0, 134.0), (182.0, 166.0), (59.0, 187.0), (31.5, 233.0), (130.0, 133.0), (145.5, 142.0), (104.5, 122.5), (76.0, 139.5)]",17,"[((264.5, 219.0), (264.5, 219.5), 0.5), ((59.0, 186.0), (59.0, 187.0), 1.0), ((183.0, 166.0), (182.0, 166.0), 1.0), ((28.5, 233.0), (31.5, 233.0), 3.0)]"
1735432200,"[(133.5, 220.0), (264.0, 219.0), (185.5, 165.5), (58.5, 186.5), (30.5, 233.0), (225.0, 187.0), (104.0, 129.5), (138.5, 137.5), (264.0, 219.0), (182.5, 165.5), (80.0, 126.0), (33.0, 233.0), (57.5, 179.0), (153.5, 149.5), (115.0, 142.5), (76.0, 138.5), (131.5, 131.5)]",17,"[((264.0, 219.0), (264.0, 219.0), 0.0), ((185.5, 165.5), (182.5, 165.5), 3.0), ((30.5, 233.0), (33.0, 233.0), 2.5)]"
1735688880,"[(237.5, 202.5), (182.5, 168.0), (111.5, 228.0), (28.5, 224.5), (90.0, 153.5), (66.0, 158.0), (52.0, 181.0), (140.5, 138.0), (182.0, 167.5), (241.0, 201.5), (28.0, 224.0), (89.5, 153.0), (66.0, 158.0), (146.5, 143.0), (60.0, 175.0), (132.0, 133.5), (44.5, 194.5)]",17,"[((182.5, 168.0), (182.0, 167.5), 0.7071067811865476), ((28.5, 224.5), (28.0, 224.0), 0.7071067811865476), ((90.0, 153.5), (89.5, 153.0), 0.7071067811865476), ((66.0, 158.0), (66.0, 158.0), 0.0)]"
1735434360,"[(265.5, 219.5), (160.5, 192.0), (221.5, 188.5), (33.5, 233.0), (180.0, 165.5), (58.5, 179.0), (128.5, 149.0), (145.5, 143.5), (75.0, 133.0), (264.0, 219.0), (183.5, 164.5), (80.5, 123.0), (59.5, 186.0), (117.5, 146.0), (145.0, 141.5), (28.0, 233.0), (69.5, 154.0)]",17,"[((265.5, 219.5), (264.0, 219.0), 1.5811388300841898), ((145.5, 143.5), (145.0, 141.5), 2.0615528128088303)]"
1735427520,"[(158.0, 211.5), (264.0, 219.0), (58.5, 186.0), (181.5, 166.0), (32.0, 233.0), (79.5, 125.5), (263.0, 219.0), (137.0, 164.0), (182.5, 166.0), (80.0, 125.5), (146.0, 142.5), (59.5, 187.0), (33.5, 233.0), (75.5, 136.0), (112.5, 133.5), (69.5, 159.0), (130.5, 133.5)]",17,"[((264.0, 219.0), (263.0, 219.0), 1.0), ((58.5, 186.0), (59.5, 187.0), 1.4142135623730951), ((181.5, 166.0), (182.5, 166.0), 1.0), ((32.0, 233.0), (33.5, 233.0), 1.5), ((79.5, 125.5), (80.0, 125.5), 0.5)]"
1735696440,"[(288.5, 224.0), (182.0, 169.0), (28.0, 224.5), (66.0, 157.5), (141.0, 140.5), (113.5, 131.5), (80.0, 125.5), (205.5, 131.5), (54.5, 176.0), (238.0, 200.5), (29.0, 224.5), (182.0, 168.5), (116.0, 229.0), (60.0, 167.5), (106.5, 160.5), (65.5, 153.0), (2.0, 160.0)]",17,"[((182.0, 169.0), (182.0, 168.5), 0.5), ((28.0, 224.5), (29.0, 224.5), 1.0)]"
1735437240,"[(264.5, 219.0), (59.5, 187.5), (182.0, 165.5), (31.5, 233.0), (151.5, 150.0), (80.0, 125.5), (113.5, 140.0), (130.5, 133.0), (264.0, 218.5), (58.5, 187.0), (32.0, 233.0), (183.5, 165.5), (122.0, 151.5), (79.5, 125.5), (111.0, 136.0), (76.5, 138.0), (124.5, 129.5)]",17,"[((264.5, 219.0), (264.0, 218.5), 0.7071067811865476), ((59.5, 187.5), (58.5, 187.0), 1.118033988749895), ((182.0, 165.5), (183.5, 165.5), 1.5), ((31.5, 233.0), (32.0, 233.0), 0.5), ((80.0, 125.5), (79.5, 125.5), 0.5)]"
1735697160,"[(126.0, 219.5), (182.0, 168.0), (28.0, 224.5), (237.0, 201.0), (60.5, 167.0), (115.5, 131.5), (48.0, 194.5), (140.0, 138.0), (236.5, 201.5), (28.5, 224.5), (182.5, 168.0), (98.5, 204.0), (60.5, 169.0), (125.5, 151.5), (123.0, 137.0), (133.0, 127.5), (112.5, 139.5)]",17,"[((182.0, 168.0), (182.5, 168.0), 0.5), ((28.0, 224.5), (28.5, 224.5), 0.5), ((237.0, 201.0), (236.5, 201.5), 0.7071067811865476), ((60.5, 167.0), (60.5, 169.0), 2.0)]"
1735429860,"[(90.5, 164.5), (263.0, 219.0), (186.0, 164.0), (30.5, 233.0), (59.5, 179.5), (130.5, 133.0), (79.5, 125.5), (121.5, 227.0), (263.5, 219.0), (90.0, 164.0), (183.0, 166.0), (33.5, 233.0), (59.0, 186.5), (75.5, 133.5), (138.5, 138.0), (346.5, 207.5), (73.0, 144.0)]",17,"[((90.5, 164.5), (90.0, 164.0), 0.7071067811865476), ((263.0, 219.0), (263.5, 219.0), 0.5), ((30.5, 233.0), (33.5, 233.0), 3.0)]"
1735726860,"[(136.5, 170.5), (239.0, 202.5), (181.0, 166.5), (61.5, 167.0), (146.0, 144.5), (38.5, 202.5), (83.0, 126.5), (67.5, 151.5), (237.5, 202.0), (181.0, 166.5), (60.5, 167.5), (145.5, 143.5), (38.0, 201.5), (66.5, 151.5), (83.0, 126.5), (133.0, 131.0)]",16,"[((239.0, 202.5), (237.5, 202.0), 1.5811388300841898), ((181.0, 166.5), (181.0, 166.5), 0.0), ((61.5, 167.0), (60.5, 167.5), 1.118033988749895), ((146.0, 144.5), (145.5, 143.5), 1.118033988749895), ((38.5, 202.5), (38.0, 201.5), 1.118033988749895), ((83.0, 126.5), (83.0, 126.5), 0.0), ((67.5, 151.5), (66.5, 151.5), 1.0)]"
1735552260,"[(263.0, 219.0), (166.5, 155.5), (64.0, 166.0), (37.0, 211.0), (144.5, 141.5), (120.5, 126.0), (2.5, 160.5), (200.0, 173.5), (262.5, 219.0), (167.0, 156.5), (63.0, 166.0), (133.5, 134.5), (27.0, 229.0), (73.5, 140.0), (199.5, 173.0), (150.0, 144.5)]",16,"[((263.0, 219.0), (262.5, 219.0), 0.5), ((166.5, 155.5), (167.0, 156.5), 1.118033988749895), ((64.0, 166.0), (63.0, 166.0), 1.0), ((200.0, 173.5), (199.5, 173.0), 0.7071067811865476)]"
1735727400,"[(238.0, 202.0), (181.5, 167.0), (61.0, 167.0), (146.5, 144.0), (26.5, 226.0), (82.5, 127.0), (68.5, 150.0), (132.5, 132.5), (238.5, 202.0), (181.0, 167.0), (60.5, 167.0), (146.0, 144.0), (84.5, 118.0), (77.0, 132.0), (37.0, 201.0), (1.5, 198.5)]",16,"[((238.0, 202.0), (238.5, 202.0), 0.5), ((181.5, 167.0), (181.0, 167.0), 0.5), ((61.0, 167.0), (60.5, 167.0), 0.5), ((146.5, 144.0), (146.0, 144.0), 0.5)]"
1735727940,"[(238.0, 202.0), (181.0, 167.0), (147.0, 144.0), (61.5, 167.0), (26.0, 227.5), (77.0, 132.0), (66.0, 150.5), (84.5, 118.5), (237.5, 202.0), (181.0, 167.0), (146.5, 144.0), (60.5, 167.0), (77.0, 132.0), (66.5, 142.5), (36.5, 199.5), (84.5, 118.5)]",16,"[((238.0, 202.0), (237.5, 202.0), 0.5), ((181.0, 167.0), (181.0, 167.0), 0.0), ((147.0, 144.0), (146.5, 144.0), 0.5), ((61.5, 167.0), (60.5, 167.0), 1.0), ((77.0, 132.0), (77.0, 132.0), 0.0), ((84.5, 118.5), (84.5, 118.5), 0.0)]"
1735577820,"[(131.5, 159.5), (213.0, 188.5), (62.0, 169.5), (124.0, 143.5), (150.5, 145.5), (169.0, 157.0), (94.0, 124.0), (74.0, 140.0), (48.0, 201.0), (214.5, 188.0), (183.0, 167.0), (118.5, 131.5), (75.5, 138.0), (132.0, 132.5), (90.0, 125.0), (64.0, 156.0)]",16,"[((213.0, 188.5), (214.5, 188.0), 1.5811388300841898), ((74.0, 140.0), (75.5, 138.0), 2.5)]"
1735552620,"[(263.0, 219.0), (161.5, 196.5), (181.5, 166.5), (54.0, 192.0), (150.5, 145.5), (26.5, 229.0), (64.5, 164.5), (120.5, 127.0), (134.5, 135.0), (263.0, 218.5), (180.5, 166.5), (150.5, 145.5), (53.5, 191.5), (27.0, 229.0), (121.5, 126.5), (66.5, 150.5)]",16,"[((263.0, 219.0), (263.0, 218.5), 0.5), ((181.5, 166.5), (180.5, 166.5), 1.0), ((54.0, 192.0), (53.5, 191.5), 0.7071067811865476), ((150.5, 145.5), (150.5, 145.5), 0.0), ((26.5, 229.0), (27.0, 229.0), 0.5), ((120.5, 127.0), (121.5, 126.5), 1.118033988749895)]"
1735463520,"[(208.0, 182.0), (264.0, 218.5), (61.0, 169.0), (28.0, 224.0), (168.0, 154.5), (145.5, 141.0), (123.5, 126.0), (74.0, 145.0), (208.0, 182.0), (264.0, 219.0), (61.5, 169.0), (27.5, 224.5), (165.5, 155.0), (74.5, 138.0), (138.0, 137.0), (120.0, 126.0)]",16,"[((208.0, 182.0), (208.0, 182.0), 0.0), ((264.0, 218.5), (264.0, 219.0), 0.5), ((61.0, 169.0), (61.5, 169.0), 0.5), ((28.0, 224.0), (27.5, 224.5), 0.7071067811865476), ((168.0, 154.5), (165.5, 155.0), 2.5495097567963922)]"
1735725060,"[(181.5, 167.0), (239.0, 201.5), (61.0, 167.5), (145.5, 143.0), (38.5, 211.5), (181.5, 167.0), (238.0, 202.0), (147.0, 144.0), (60.0, 167.0), (37.0, 211.5), (133.5, 132.5), (66.0, 142.0), (76.5, 136.0), (84.0, 118.5), (2.0, 199.5), (67.5, 150.5)]",16,"[((181.5, 167.0), (181.5, 167.0), 0.0), ((239.0, 201.5), (238.0, 202.0), 1.118033988749895), ((61.0, 167.5), (60.0, 167.0), 1.118033988749895), ((145.5, 143.0), (147.0, 144.0), 1.8027756377319946), ((38.5, 211.5), (37.0, 211.5), 1.5)]"
1735579620,"[(48.0, 202.0), (210.0, 188.0), (167.0, 156.5), (94.0, 117.5), (75.5, 138.0), (63.5, 155.5), (115.5, 131.0), (135.5, 133.5), (98.5, 125.5), (214.0, 188.0), (47.5, 203.0), (118.0, 143.0), (166.0, 156.0), (74.0, 140.0), (64.0, 155.5), (137.0, 137.0)]",16,"[((48.0, 202.0), (47.5, 203.0), 1.118033988749895), ((167.0, 156.5), (166.0, 156.0), 1.118033988749895), ((75.5, 138.0), (74.0, 140.0), 2.5), ((63.5, 155.5), (64.0, 155.5), 0.5)]"
1735552980,"[(262.0, 219.0), (181.5, 166.5), (151.0, 145.0), (63.5, 165.5), (38.0, 214.5), (121.0, 126.0), (74.0, 141.0), (135.5, 135.5), (262.5, 219.0), (181.5, 166.5), (151.0, 146.0), (52.0, 191.0), (27.5, 229.0), (134.5, 135.0), (67.5, 155.5), (90.5, 120.5)]",16,"[((262.0, 219.0), (262.5, 219.0), 0.5), ((181.5, 166.5), (181.5, 166.5), 0.0), ((151.0, 145.0), (151.0, 146.0), 1.0), ((135.5, 135.5), (134.5, 135.0), 1.118033988749895)]"
